 1:58:05 PM,570,1,7, ,334.0,6.3,0, ,42.1,42.1, ,0.018,0.0
 1:58:06 PM,570,1,7, ,334.0,7.98,0, ,42.1,42.1, ,0.018,0.0
 1:58:07 PM,570,1,7, ,334.0,10.57,0, ,42.1,42.1, ,0.018,0.0
 1:58:08 PM,570,1,7, ,334.0,12.75,0, ,42.1,42.1, ,0.018,0.0
 1:58:10 PM,570,1,7, ,334.0,14.91,0, ,42.1,42.1, ,0.018,0.0
 1:58:10 PM,570,1,7, ,334.0,17.25,0, ,42.1,42.1, ,0.018,0.0
 1:58:11 PM,570,1,7, ,334.0,18.93,0, ,42.1,42.1, ,0.018,0.0
 1:58:12 PM,570,1,7, ,334.0,21.5,0, ,42.1,42.1, ,0.018,0.0
 1:58:13 PM,570,1,7, ,334.0,23.32,0, ,42.1,42.1, ,0.018,0.0
 1:58:14 PM,570,1,7, ,334.0,25.53,0, ,42.1,42.1, ,0.018,0.0
 1:58:15 PM,570,1,7, ,334.0,27.76,0, ,42.1,42.1, ,0.018,0.0
 1:58:16 PM,570,1,7, ,334.0,29.76,0, ,42.1,42.1, ,0.018,0.0
 1:58:17 PM,570,1,7, ,334.0,32.17,0, ,42.1,42.1, ,0.018,0.0
 1:58:18 PM,570,1,7, ,334.0,34.46,0, ,42.1,42.1, ,0.018,0.0
 1:58:19 PM,570,1,7, ,334.0,35.55,0, ,42.1,42.1, ,0.018,0.0
 1:58:19 PM,570,1,7, ,334.0,38.15,0, ,42.1,42.1, ,0.018,0.0
 1:58:20 PM,570,1,7, ,334.0,40.04,0, ,42.1,42.1, ,0.018,0.0
 1:58:21 PM,570,1,7, ,334.0,42.26,0, ,42.1,42.1, ,0.018,0.0
 1:58:22 PM,570,1,7, ,334.0,44.48,0, ,42.1,42.1, ,0.018,0.0
 1:58:23 PM,570,1,7, ,334.0,46.38,0, ,42.1,42.1, ,0.018,0.0
 1:58:24 PM,570,1,7, ,334.0,48.62,0, ,42.1,42.1, ,0.018,0.0
 1:58:25 PM,570,1,7, ,334.0,50.8,0, ,42.1,42.1, ,0.018,0.0
 1:58:26 PM,570,1,7, ,334.0,52.93,0, ,42.1,42.1, ,0.018,0.0
 1:58:27 PM,570,1,7, ,334.0,55.33,0, ,42.1,42.1, ,0.018,0.0
 1:58:28 PM,570,1,7, ,334.0,57.31,0, ,42.1,42.1, ,0.018,0.0
 1:58:29 PM,570,1,7, ,334.0,59.89,0, ,42.1,42.1, ,0.018,0.0
 1:58:29 PM,570,1,7, ,334.0,62.54,0, ,42.1,42.1, ,0.018,0.0
 1:58:30 PM,570,1,7, ,334.0,65.28,1, ,42.1,42.1, ,0.018,0.003
 1:58:31 PM,570,1,7, ,334.0,69.44,1, ,42.1,42.1, ,0.018,0.003
